,name,star,rating,platforms,n_ratings,genres,content,img
17,荧幕判官,45,8.3,PC / iPhone / iPad / Nintendo Switch,353,游戏 / 角色扮演 / 冒险,不得不说，台湾人做游戏真的有很多思考，各种社会问题在游戏里隐喻，让我又想起某愿了。,https://img9.doubanio.com/lpic/s29736914.jpg
18,极渊 INMOST,45,8.3,PC / Mac / iPhone / iPad / Android / Nintendo Switch,193,游戏 / 横版过关 / 角色扮演 / 冒险,剧本可以算是一个好剧本，画面、音乐、谜题这些外在包装也合格，但最大的问题是因为叙事内容与游戏方式之间的严重割裂导致游戏过程只有懵逼：“他在做啥？她在讲啥？是主角有问题还是我有问题？这是隐喻还是世界观的一部分？为什么频繁切换主角？……”游戏自身其实基本没有为剧情带来推进感和代入感，最后却用长达十几二十分钟的超长演出解开所有疑惑，使得前面几小时的游戏过程显得缺少必要性。整体感觉是制作人并不太善于用游戏这样的载体来讲故事，所以需要大量的念白与直观的剧情演出来补充。但整部作品人文关怀气息非常浓厚，能感受到制作者的认真和诚意，也有些许值得回味的东西，是值得过一遍的小作品。,https://img1.doubanio.com/lpic/s29404979.jpg
19,凯兰迪亚传奇 The Legend of Kyrandia,45,8.3,PC / Mac,20,游戏 / 冒险,那条龙真的好可爱！像素景色非常漂亮，剧情很简略，谜题不难，只是比较繁琐，例如洞窟的那个还有生日石那个，得靠画地图（说起来西木的几个奇幻游戏好像都得靠画地图）以及挨个试，大概还是受限于时代因素吧，总体素质不错，各种魔法以及互动的动画也都挺精美的。,https://img1.doubanio.com/lpic/s33935089.jpg
0,英雄传说3：白发魔女 英雄伝説III 白き魔女,45,8.3,PC / PSP / PS / SS/世嘉土星 / PC98,362,游戏 / 角色扮演 / 冒险,这个的故事性怒赞丫,https://img9.doubanio.com/lpic/s29073654.jpg
1,最后的篝火 The Last Campfire,45,8.3,PC / Mac / iPhone / iPad / Android / PS4 / Xbox One / Nintendo Switch,174,游戏 / 冒险,完美通关，遗忘物品42/42、谜题25/25，游戏时间7小时。通关时只找到41个遗忘物品，于是尴尬地又把小半个地图跑了遍，为了最后一个宝箱。余烬人帮助绝望者重见光亮的故事，有几个谜题设计得真好（花半个小时才能解开的那种），但流程较短、不具备重复游玩性，跟主题高度类似的《蜡烛人》一比，它还是弱了些。,https://img2.doubanio.com/lpic/s34022641.jpg
2,卢卡诺伯爵 The Count Lucanor,45,8.3,PC / Mac / PS4 / Xbox One / PSV/PS Vita / Nintendo Switch / Linux,76,游戏 / 模拟 / 角色扮演 / 冒险,不错 就是太难太复杂了 patronio名字不错～,https://img9.doubanio.com/lpic/s29398234.jpg
3,Into the Dim,45,8.3,iPhone / iPad,12,游戏 / 角色扮演 / 冒险,回合制策略类的rougelike，关卡设计用心，通过变换的谜题配置来慢慢引导玩家，逐渐渐入佳境~谢谢某人推荐~,https://img1.doubanio.com/lpic/s30019539.jpg
4,太吾绘卷 The Scroll Of Taiwu,45,8.3,PC,2055,游戏 / 冒险 / 策略,云。响当当姐印象深刻。,https://img9.doubanio.com/lpic/s33518544.jpg
5,孤岛惊魂4 Far Cry 4,45,8.3,PC / PS4 / Xbox One / PS3 / Xbox 360,3107,游戏 / 第一人称射击 / 射击 / 冒险 / 动作,特么的我用了13分钟就通关了。游戏刚开始反派拉我去吃饭，然后让我等他回来。结果我就在屋子里转悠哪儿也没去，13分钟后丫果然回来了，拉着我去埋我妈的骨灰，安葬好之后……片尾字幕出现……,https://img9.doubanio.com/lpic/s27285096.jpg
6,光之镇 The Town of Light,45,8.3,PC / PS4 / Xbox One / Nintendo Switch,218,游戏 / 冒险,冰锥穿过眼眶，捣碎病人的前额叶，从此她听话又乖巧。他们何尝想治好她的病，只是想让她闭嘴罢了。,https://img9.doubanio.com/lpic/s28286036.jpg
7,勇者斗恶龙2：恶灵的众神 ドラゴンクエスII 悪霊の神々/Dragon Warrior Ⅱ,45,8.3,iPhone / iPad / Android / PS4 / Nintendo Switch / SFC/SNES/超任 / FC/NES/红白机 / GB,235,游戏 / 角色扮演 / 冒险,相比1代真是改变太多……某个塔上的衣服我找了很久才拿到，剧情卡在通关前一点。不过打怪真的够烦，尤其初期=_=出海环游世界找宝藏的感觉让人怀念,https://img2.doubanio.com/lpic/s28421523.jpg
8,飞向月球 Deliver Us The Moon,45,8.3,PC / PS4 / Xbox One / Linux,209,游戏 / 冒险 / 动作,"纯工具人，独自一人拯救地球。
玩法和画面稍欠打磨，再加上小学水平的解谜，深度不够的剧情，真的让人想赶快结束。
但驾驶火箭航向月球时的勇气，太空漫步时的孤独，在无垠的月地上开车时的平静，真的让人生畏和感动。",https://img9.doubanio.com/lpic/s29471914.jpg
9,掠食 Prey,45,8.3,PC / PS4 / Xbox One,1264,游戏 / 射击 / 角色扮演 / 冒险,36小时通关，最震撼的还是刚开始，六封邮件通知你紧急撤离，你无路可走打碎了窗玻璃，却发现自己身处实验室中。临近末尾风暴异魔袭击植物园，太空中弥漫着金丝，黑色的异魔游荡在空间站，恍如末日又美丽无比。玩到结局又有一种愤怒感，一艘破碎的忒修斯之船上蹿下跳捡垃圾，以为自己在拯救世界，原来只是在拯救你自己。,https://img1.doubanio.com/lpic/s29294478.jpg
10,金色琴弦3 另一天空 神南/至诚馆/天音学院 金色のコルダ3 AnotherSky feat.神南/至誠館/天音学園,45,8.3,PSV/PS Vita,9,游戏 / 冒险,三个学校合在一起超大份冷饭……目前走过横滨天音（跪了）涵馆天音（跪死死）神南（正在跪的途中）。不得不说天音的剧情太压抑了，一个两个都被校长的园丁之手给摩搓成了中二病……神南的线稍微好点，起码没有人天天对我说“啊，女人你竟敢忘记我，你给我带来的伤害（巴拉巴拉）”。为了天宫静，荣光社的冷饭我还能再吃五百年！！！,https://img1.doubanio.com/lpic/s30026959.jpg
11,破箱人 Safecracker,45,8.4,PC / Wii / NDS,31,游戏 / 冒险 / 策略,当年能做到这个级别的解密游戏，不知道比那些脑残flash解密好多少！而且难度杠杠的有挑战。可惜，big fish最后还是转做了无数简单的“解密”哎。。。,https://img2.doubanio.com/lpic/s23120731.jpg
12,刺客信条 Assassin's Creed,45,8.3,PC / PS3 / Xbox 360,3969,游戏 / 冒险 / 动作,做人就应该像玩刺客信条一样，在众多墙头之间跳跃自如，永远不被官方逼死。,https://img1.doubanio.com/lpic/s28443789.jpg
13,失落领地4：流浪者 Lost Lands 4：The Wanderer,45,8.3,PC / Mac / iPad / Android,17,游戏 / 冒险,《密室逃脱18移动迷城》，珊姐换发型等于整容啊，变的是发型，不变的是开局一把刀和长寿马隆爷爷～这部流程似乎比较短，地图没有那么大，收集物也好找，就是小游戏比较劝退，有几处卡了好久QAQ,https://img3.doubanio.com/lpic/s30004320.jpg
14,少年剑客 Swordigo,45,8.3,Android,15,游戏 / 冒险 / 动作,相伴我高三一整年的游戏，一路打怪升级攒装备，打boss的难度循序渐进。没想到，最后的boss竟然是自己，当时玩的时候有被震撼到。那个跟自己一样boss相当难打，打了好久都没有通关，最后在高考结束后一个悠闲的下午，打通关了。看到制作人员的列表的时候，莫名有些不舍，好游戏，一生推。,https://img1.doubanio.com/lpic/s29432017.jpg
15,阿尔卑斯与危险森林 アルプスと危険な森,45,8.3,PC,21,游戏 / 横版过关 / 第一人称射击 / 角色扮演 / 冒险 / 动作,横版act，游戏手感还行，存档点很多，体验尚可，cg很顶，推荐,https://img9.doubanio.com/lpic/s29770296.jpg
16,银河挤奶工 Milkmaid of the Milky Way,45,8.3,PC / Mac,27,游戏 / 冒险,攻略 https://tieba.baidu.com/p/5388167983?red_tag=3551670628,https://img2.doubanio.com/lpic/s29933361.jpg
17,超级食肉男孩 Super Meat Boy,45,8.3,PC / Mac / PS4 / Wii U / Xbox 360 / PSV/PS Vita / Nintendo Switch / Linux,749,游戏 / 横版过关 / 冒险 / 动作,我创建哒第一个条目~,https://img1.doubanio.com/lpic/s16873368.jpg
18,雷曼丛林探险 Rayman Jungle Run,45,8.3,iPhone / Android / Windows Phone,67,游戏 / 冒险,通关勒QAQ 玩起来真是超流畅配乐也蛮不错的难度设置也好精彩隐藏关真是超蛋碎。。【话说次奥果然越是考前越会找借口做闲事。。。。。,https://img1.doubanio.com/lpic/s29885507.jpg
19,心房颤动 Fibrillation,45,8.3,PC,28,游戏 / 冒险,这不是游戏，这是哲学,https://img2.doubanio.com/lpic/s30004103.jpg
0,圣殿春秋 Ken Follett's The Pillars of the Earth,45,8.3,PC / Mac / PS4 / Xbox One / Linux,413,游戏 / 角色扮演 / 冒险,"才玩个开头，已经有点儿受不了，被男主浓浓的爹味熏得快晕过去了，像这种矫情逼为什么要成家啊？你一个人追求理想去不好吗？一家人穷困潦倒露营在冰天雪地的森林里，儿子找捆柴累要死，小女儿削萝卜皮，老婆挺着大肚子靠在树根处歇着。男主还在给一家人画大饼，以后会有好日子的,,,还跟累半死不想找水的儿子说，我的家人不能喝脏雪水，我要去弄干净的水。老婆求男主认真考虑一份“简单盖房的工作”，男主一边打水一边还委屈的都要掉眼泪了——我的理想可是建伟大的建筑啊，可不是盖“简单的房子”啊！真的，你何苦来拖累一家大小跟着你受罪呢？你原地去死不就好了吗？",https://img1.doubanio.com/lpic/s29513427.jpg
1,行走大师 Walk Master,45,8.3,iPhone / iPad / Android,487,游戏 / 角色扮演 / 冒险 / 策略 / 动作,自己玩气死 别人玩笑死 哈哈哈哈哈,https://img1.doubanio.com/lpic/s33511069.jpg
2,LSD：梦境模拟器 LSD: Dream Emulator,45,8.3,PS,55,游戏 / 冒险,佐藤理真厉害啊 完全想不到是上个世纪末的产物 机缘巧合下还找到了那本相关的记梦杂志 里面的奇想真是好让我感叹～他除了游戏之外的音乐和视觉作品也好棒w超喜欢～,https://img9.doubanio.com/lpic/s28301585.jpg
3,Lacuna – 黑暗科幻冒险 Lacuna A Sci-Fi Noir Adventure,45,8.3,PC / Mac / Nintendo Switch / Linux,174,游戏 / 冒险,"就说查案那么急了，能不能打一次车？！！！！！！
全程不管去哪都是地铁！！这打工的也忒抠了啊！！！！！
一看就是局里没报销啊！！！！！！！！！！！
---------------
大概6-7小时一周目，音乐不错剧情还行，虽然是像素但是镜面反光和实时光影啥的都有！中配也挺有诚意的。",https://img1.doubanio.com/lpic/s33902159.jpg
4,阿尔法环境站 Environmental Station Alpha,45,8.3,PC / Mac,11,游戏 / 冒险 / 动作,可爱的美术、流畅的能力获取，但我还是低估它的体量了：10个不小的区域、丰富的隐藏、含bossrush在内的6个结局——你相信吗，这个80多M的小游戏有bossrush模式！用时11h来到了第2结局，而这只是pre-post-game的部分......,https://img2.doubanio.com/lpic/s29746853.jpg
5,黑暗之魂2：铁之古王的王冠 DARK SOUL II Crown of the Old Iron King,45,8.4,PC / PS4 / Xbox One,18,游戏 / 冒险 / 动作,拿完高热铁棒出来的电梯像是在告诉玩家“这没你事了”，很难绷得住。boss战好玩，蓝熔铁恶魔给的剑和红的一起重击好炫酷。,https://img1.doubanio.com/lpic/s34151219.jpg
6,一路 One Way: The Elevator,45,8.3,PC / iPhone / Android,162,游戏 / 益智 / 冒险,难度比较友好的一部佳作，看到很多人觉得叙事性强于游戏性是个缺点，但我个人倒是更喜欢这样。每次玩完胖布丁家的解谜游戏都有一种莫名的感动，像刚看完宫崎骏的电影一样。不过结局倒是挺俗套的，果然又是一个自己遇见自己、自己拯救自己、自己帮助自己的时空故事～,https://img9.doubanio.com/lpic/s33704725.jpg
7,费雪小姐探案 Miss Fisher's Murder Mysteries,45,8.3,iPhone / Android,21,游戏 / 冒险,bgm满分!!!超爱像csi这样的（阿育手游hhh）解谜类推理游戏。女主的妆和服装美爆!刚刚查了居然还有原著改编的澳剧？我去补了【,https://img2.doubanio.com/lpic/s29674943.jpg
8,黑暗之魂2：淹没之王的王冠 DARK SOUL II Crown of the Sunken King,45,8.4,PC / PS4 / Xbox One,18,游戏 / 冒险 / 动作,地图明显优于本体，也没有法洛斯之石和怀念香木卡脖子。艾蕾娜和罪龙不好玩。,https://img1.doubanio.com/lpic/s34151217.jpg
9,雨 Rain,45,8.3,PS3,209,游戏 / 横版过关 / 角色扮演 / 冒险 / 动作,看来大家都是视频通关。其实玩这个游戏的成本挺高，首先要拥有一台三公主的主机(模拟器或许不能玩psn游戏)，其实还有进行游戏授权，没有大佬的指点我也差点玩不上。一直觉得配乐非常到位又有感觉，那种寂寥无人只有滂沱大雨，独自走在复古的街道上的意境立马就出来了，原来是根据德彪西的曲子改编。『这个世界仿佛就是为分离少年与少女而存在的』少年追逐少女是游戏的主要部分，非常揪心。少年少女虽然触动了本单身狗内心柔软的地方，但我更多感受到的是人与人之间的牵绊。梦中的街道看起来像是东欧，又有一种旧上海的感觉。难度适中，与各怪物的追逐战非常惊心动魄，与少女的相互扶持又是这雨中世界的唯一温暖，当二人逃离黑暗，在彩虹之下相见，感叹好美的故事。两天就通关，大二最后一个星期居然这样堕落。,https://img3.doubanio.com/lpic/s27404680.jpg
10,空箱 Booth,45,8.3,PC / Mac,62,游戏 / 模拟 / 冒险,最近玩过最好的反乌托邦游戏，流水线“找茬”工作与剧情交织着推进，在遇到卡雅后渐入佳境。最后的最后所有的伏笔都连成了线，我被审判、我完成了“律师”的要求、最后逃到了绿岛。有两个瞬间我感动到鼻子发酸，一是知道黑瓶里究竟是什么时，二是通关后回转寿司传送带在眼前转动时。比起《papers，please》给我带来的独善其身的遗憾，《空箱》给了我多了几分对未来的希望。“堵上了一切，却只是为了拯救那些唾弃你的人。”我喜欢这个结局，我赌上的这一切值了，我想总有一天我们会在没有黑暗的地方见。,https://img2.doubanio.com/lpic/s29670843.jpg
11,布莱克威尔3：集合 Blackwell Convergence,45,8.3,PC / iPhone / iPad / Android,28,游戏 / 冒险,看到集合里主角又回到Rosangela时，我简直要感动哭了，Rosa真的太可爱。这一次blackwell开始填解放的坑了，同时进一步丰富了blackwell的世界观。这一部加入了互联网搜索的功能，考验搜商的时候到了~,https://img1.doubanio.com/lpic/s29657087.jpg
12,古墓丽影3：劳拉的冒险 Tomb Raider III: Adventures of Lara Croft,45,8.3,PC / PS,286,游戏 / 冒险 / 动作,其实玩儿的最多的是劳拉的家 还有个隐藏水族馆,https://img1.doubanio.com/lpic/s25798967.jpg
13,Yuri,45,8.3,Mac,55,游戏 / 音乐/旋律 / 益智 / 冒险,浪漫又治愈，开着页面不管他yuri会背过身去孤单地哭。第二关，我的失败了无数次的yuri傻乎乎地拿起望远镜，坐在一意孤行的小船上上看下看，音乐响起来，我要哭了。真是抚慰。,https://img2.doubanio.com/lpic/s29481863.jpg
14,地平线：零之曙光·冰冻荒野 Horizon: Zero Dawn - The Frozen Wilds,45,8.3,PC / PS4,411,游戏 / 射击 / 角色扮演 / 冒险 / 动作,和本体一样的缺点，和本体一样的优点。,https://img1.doubanio.com/lpic/s29727558.jpg
15,最后一站 The Final Station,45,8.3,PC / Mac / PS4 / Xbox One / Nintendo Switch / Linux,179,游戏 / 横版过关 / 冒险 / 动作,无论是音效，画面，剧情，人物刻画都很优秀，其严谨的科幻内核让人眼前一亮剧情扑朔迷离,https://img2.doubanio.com/lpic/s29003622.jpg
16,森林冰火人：元素 Fireboy & Watergirl: Elements,45,8.3,PC,18,游戏 / 冒险 / 策略,21年寒假陪妹妹玩的，留念。,https://img1.doubanio.com/lpic/s33931678.jpg
17,丘尼卡传说 TUNIC,45,8.3,PC / Mac / PS4 / Xbox One / PS5 / XSX,252,游戏 / 冒险 / 动作,卧槽魂系+塞尔达+吹哥 别人是缝合怪 你是缝合了三幻神,https://img1.doubanio.com/lpic/s34153628.jpg
18,小鳄闯天关2 Croc 2,45,8.4,PC,16,游戏 / 冒险,我晕3d的开始,https://img1.doubanio.com/lpic/s28726818.jpg
19,火炮侦探 GUN-DEC,45,8.3,FC/NES/红白机,58,游戏 / 冒险 / 动作,FC游戏中较少见的电影化作品（可惜玩的日版看不懂剧情），游戏关卡混合了纵版射击（车斗战）、横版动作、第一人称光枪射击三种类型，配以FC末期出色的画面观感，整体制作非常精良。不过游戏的难度也跟制作水平成正比，各种动作游戏中的难点桥段几乎都出现在了本作中，想要过关也十分不易。,https://img2.doubanio.com/lpic/s29258092.jpg
